,Block ID,Cluster ID,Expected Time,Route ID,RouteOrder,block check time,car check time,crossing time,distance,origin_flg,street crossings,ticket writing time,total tickets,travel time
313,B257403,55,5631,30,12,1440,48,130,2442,False,13,2193,18,1820
314,starting by termial: LAZ GARAGE,55,0,31,0,0,0,0,0,True,0,0,0,0
315,B512503,55,968,31,1,120,0,50,1069,False,5,0,0,798
316,B512511,55,1274,31,2,240,3,60,1096,False,6,153,1,818
317,B802901,55,1434,31,3,360,3,60,1150,False,6,153,1,858
318,B512502,55,1943,31,4,480,12,70,1226,False,7,466,3,915
319,B512512,55,2130,31,5,600,13,80,1261,False,8,496,4,941
320,B802907,55,2373,31,6,720,15,80,1287,False,8,598,4,960
321,B527501,55,2730,31,7,840,45,90,1390,False,9,718,5,1037
322,B801909,55,3015,31,8,960,49,90,1399,False,9,873,7,1043
323,B527518,55,3551,31,9,1080,58,100,1512,False,10,1186,9,1127
324,B527504,55,3871,31,10,1200,61,110,1552,False,11,1343,11,1157
325,B527509,55,4202,31,11,1320,64,110,1658,False,11,1472,12,1236
326,B802908,55,4553,31,12,1440,68,110,1766,False,11,1618,13,1317
327,B527506,55,5124,31,13,1560,77,110,1940,False,11,1931,16,1446
328,B527519,55,5423,31,14,1680,82,110,2024,False,11,2042,17,1509
329,B512504,55,5795,31,15,1800,87,120,2148,False,12,2186,18,1602
330,B527508,55,6221,31,16,1920,89,130,2429,False,13,2270,18,1812
331,starting by termial: LAZ GARAGE,55,0,32,0,0,0,0,0,True,0,0,0,0
332,B803902,55,964,32,1,120,0,50,1064,False,5,0,0,794
333,B511504,55,1442,32,2,240,9,50,1112,False,5,313,2,830
334,B512510,55,2006,32,3,360,22,50,1241,False,5,648,5,926
335,B512505,55,2334,32,4,480,26,60,1288,False,6,807,6,961
336,B527516,55,2746,32,5,600,31,70,1386,False,7,1011,8,1034
337,B803901,55,3050,32,6,720,35,70,1399,False,7,1181,9,1044
338,B528502,55,3378,32,7,840,65,80,1464,False,8,1301,10,1092
339,B527507,55,3865,32,8,960,72,80,1612,False,8,1551,12,1202
340,B803904,55,4466,32,9,1080,80,90,1657,False,9,1981,16,1235
341,B527510,55,4747,32,10,1200,110,90,1672,False,9,2101,17,1246
342,B527524,55,5836,32,11,1320,216,90,1756,False,9,2901,24,1309
343,B528507,55,6357,32,12,1440,227,110,2015,False,11,3078,25,1502
344,starting by termial: LAZ GARAGE,55,0,33,0,0,0,0,0,True,0,0,0,0
345,B514502,55,916,33,1,120,0,50,1000,False,5,0,0,746
346,B734401,55,1663,33,2,240,7,70,1249,False,7,414,3,932
347,B328404,55,2254,33,3,360,14,80,1384,False,8,767,6,1033
348,B328405,55,2824,33,4,480,22,90,1404,False,9,1184,9,1048
349,B329411,55,3440,33,5,600,32,90,1537,False,9,1571,13,1147
350,B329416,55,3804,33,6,720,38,100,1563,False,10,1780,14,1166
351,B201408,55,4051,33,7,840,38,110,1658,False,11,1826,15,1237
352,B329403,55,4801,33,8,960,56,110,1730,False,11,2384,19,1291
353,B201406,55,5721,33,9,1080,72,110,1784,False,11,3128,26,1331
354,B201405,55,6349,33,10,1200,86,110,1829,False,11,3589,29,1364
355,starting by termial: LAZ GARAGE,55,0,34,0,0,0,0,0,True,0,0,0,0
356,B511511,55,895,34,1,120,0,50,972,False,5,0,0,725
357,B802906,55,1275,34,2,240,6,60,1003,False,6,221,1,748
358,B802903,55,1489,34,3,360,6,60,1112,False,6,234,1,829
359,B527523,55,1759,34,4,480,21,60,1213,False,6,294,2,904
360,B527520,55,2012,34,5,600,22,70,1238,False,7,397,3,923
361,B512514,55,2473,34,6,720,31,70,1315,False,7,672,5,980
362,B512501,55,2685,34,7,840,33,80,1360,False,8,718,5,1014
363,B801910,55,3051,34,8,960,41,80,1413,False,8,917,7,1053
364,B528504,55,3524,34,9,1080,50,80,1455,False,8,1230,10,1084
365,B517506,55,3811,34,10,1200,55,90,1461,False,9,1378,11,1088
366,B512513,55,4614,34,11,1320,78,100,1528,False,10,1978,16,1138
367,B528505,55,5002,34,12,1440,89,110,1552,False,11,2207,18,1156
368,B517502,55,5333,34,13,1560,94,120,1627,False,12,2347,19,1212
369,B517503,55,6099,34,14,1680,117,130,1644,False,13,2947,24,1225
370,B527514,55,6286,34,15,1800,117,140,1698,False,14,2964,24,1265
371,B802902,55,6835,34,16,1920,118,160,2107,False,16,3067,25,1570
372,starting by termial: LAZ GARAGE,55,0,35,0,0,0,0,0,True,0,0,0,0
373,B513504,55,877,35,1,120,0,40,961,False,4,0,0,717
374,B804901,55,1633,35,2,240,9,60,1285,False,6,366,3,958
375,B514506,55,2196,35,3,360,18,70,1434,False,7,679,5,1069
376,B514503,55,2586,35,4,480,25,80,1440,False,8,928,7,1073
377,B528510,55,3112,35,5,600,31,80,1590,False,8,1216,10,1185
378,B805901,55,3418,35,6,720,33,90,1703,False,9,1306,10,1269
