,Block ID,Cluster ID,Expected Time,Route ID,RouteOrder,block check time,car check time,crossing time,distance,origin_flg,street crossings,ticket writing time,total tickets,travel time
58,B298306,0,6998,3,17,2040,773,1380,2892,False,23,650,5,2155
59,B298312,0,7230,3,18,2160,785,1440,2920,False,24,669,5,2176
60,B297304,0,7521,3,19,2280,792,1440,3135,False,24,672,5,2337
61,starting by termial: B297308,0,0,4,0,0,0,0,0,True,0,0,0,0
62,B297307,0,186,4,1,120,0,60,9,False,1,0,0,6
63,B297309,0,424,4,2,240,4,120,80,False,2,1,0,59
64,B297313,0,708,4,3,360,27,180,162,False,3,21,0,120
65,B297322,0,911,4,4,480,37,240,165,False,4,32,0,122
66,B297314,0,1187,4,5,600,40,300,289,False,5,33,0,214
67,B297306,0,1486,4,6,720,87,360,343,False,6,65,0,254
68,B297316,0,1775,4,7,840,114,420,427,False,7,84,0,317
69,B297317,0,1976,4,8,960,119,480,440,False,8,90,0,327
70,B297318,0,2196,4,9,1080,132,480,542,False,8,101,0,403
71,B297303,0,2438,4,10,1200,166,540,553,False,9,121,1,411
72,B298313,0,2786,4,11,1320,187,600,731,False,10,136,1,543
73,B298314,0,3000,4,12,1440,197,660,751,False,11,145,1,558
74,B298316,0,3298,4,13,1560,206,720,885,False,12,154,1,658
75,B298317,0,3491,4,14,1680,212,720,959,False,12,166,1,713
76,B298318,0,3783,4,15,1800,236,720,1128,False,12,188,1,839
77,B298302,0,4039,4,16,1920,274,780,1140,False,13,217,1,848
78,B298303,0,4275,4,17,2040,298,780,1242,False,13,233,1,924
79,B298304,0,4494,4,18,2160,314,780,1334,False,13,247,2,993
80,B298320,0,4814,4,19,2280,348,840,1437,False,14,276,2,1070
81,B297321,0,5108,4,20,2400,360,900,1555,False,15,290,2,1158
82,B297302,0,5297,4,21,2520,371,900,1619,False,15,300,2,1206
83,B297320,0,5511,4,22,2640,387,960,1623,False,16,315,2,1209
84,B297305,0,5794,4,23,2760,397,1020,1736,False,17,324,2,1293
85,starting by termial: B297308,0,0,5,0,0,0,0,0,True,0,0,0,0
86,starting by termial: B390601,1,0,6,0,0,0,0,0,True,0,0,0,0
87,B391601,1,391,6,1,120,0,60,283,False,1,0,0,211
88,B391603,1,761,6,2,240,57,120,395,False,2,49,0,295
89,B391605,1,1262,6,3,360,114,240,603,False,4,98,0,450
90,B391607,1,1586,6,4,480,171,300,654,False,5,147,1,488
91,B392606,1,2123,6,5,600,228,420,910,False,7,196,1,679
92,B392603,1,2434,6,6,720,285,480,944,False,8,245,2,704
93,B392605,1,3004,6,7,840,360,480,1045,False,8,545,4,779
94,B392602,1,3524,6,8,960,417,600,1279,False,10,594,4,953
95,B392601,1,3813,6,9,1080,474,660,1284,False,11,643,5,956
96,B391602,1,4579,6,10,1200,531,900,1687,False,15,692,5,1256
97,starting by termial: B390601,1,0,7,0,0,0,0,0,True,0,0,0,0
98,B389607,1,257,7,1,120,0,60,103,False,1,0,0,77
99,B389608,1,553,7,2,240,57,60,196,False,1,49,0,147
100,B389609,1,882,7,3,360,114,60,335,False,1,98,0,250
101,B389610,1,1349,7,4,480,174,60,398,False,1,338,2,297
102,B389603,1,1647,7,5,600,231,120,414,False,2,387,3,309
103,B389602,1,2102,7,6,720,291,120,525,False,2,579,4,392
104,B389612,1,2550,7,7,840,349,180,594,False,3,738,6,443
105,B389611,1,2831,7,8,960,406,180,669,False,3,787,6,498
106,B389604,1,3498,7,9,1080,504,180,868,False,3,1087,9,647
107,B389605,1,3829,7,10,1200,534,180,950,False,3,1207,10,708
108,B389606,1,4150,7,11,1320,591,180,1078,False,3,1256,10,803
109,starting by termial: B390601,1,0,8,0,0,0,0,0,True,0,0,0,0
110,B390601,1,120,8,1,120,0,0,0,False,0,0,0,0
111,B390602,1,407,8,2,240,57,0,82,False,0,49,0,61
112,B390609,1,723,8,3,360,114,60,123,False,1,98,0,91
113,B390607,1,1018,8,4,480,171,60,215,False,1,147,1,160
114,B390603,1,1312,8,5,600,228,120,226,False,2,196,1,168
115,B390604,1,1589,8,6,720,285,120,294,False,2,245,2,219
116,B390605,1,1907,8,7,840,342,120,417,False,2,294,2,311
117,B390606,1,2271,8,8,960,399,180,522,False,3,343,2,389
118,B390608,1,2665,8,9,1080,456,180,748,False,3,392,3,557
119,B390611,1,3024,8,10,1200,513,240,846,False,4,441,3,630
120,B388607,1,3457,8,11,1320,570,360,963,False,6,490,4,717
121,B388609,1,3896,8,12,1440,609,480,1178,False,8,490,4,877
122,B388610,1,4399,8,13,1560,666,600,1389,False,10,539,4,1034
123,B388601,1,4703,8,14,1680,723,660,1413,False,11,588,4,1052
124,B388603,1,5133,8,15,1800,780,720,1606,False,12,637,5,1196
125,B388605,1,5517,8,16,1920,837,780,1737,False,13,686,5,1294
126,B390610,1,6295,8,17,2040,894,960,2235,False,16,735,6,1666
127,starting by termial: B494109,2,0,9,0,0,0,0,0,True,0,0,0,0
128,B497113,2,618,9,1,120,0,120,507,False,2,0,0,378
129,B497114,2,896,9,2,240,29,120,612,False,2,51,0,456
130,B477105,2,2065,9,3,360,66,480,1412,False,8,106,0,1053
131,B477102,2,2776,9,4,480,146,600,1736,False,10,256,2,1294
132,B477101,2,3106,9,5,600,177,660,1815,False,11,316,2,1353
133,B521109,2,4626,9,6,720,208,1200,2926,False,20,316,2,2182
134,B521103,2,5117,9,7,840,262,1260,3109,False,21,436,3,2319
135,B521106,2,5641,9,8,960,363,1320,3217,False,22,598,4,2400
136,B521107,2,5895,9,9,1080,390,1320,3305,False,22,640,5,2465
137,B496110,2,7350,9,10,1200,403,1860,4340,False,31,650,5,3237
138,starting by termial: B494109,2,0,10,0,0,0,0,0,True,0,0,0,0
139,L170801,2,400,10,1,120,0,120,215,False,2,0,0,160
140,B494103,2,892,10,2,240,237,120,228,False,2,126,1,169
141,B494117,2,1505,10,3,360,394,240,350,False,4,251,2,260
142,B494118,2,1736,10,4,480,415,240,433,False,4,279,2,322
143,B494102,2,1979,10,5,600,435,300,454,False,5,307,2,337
144,B494119,2,2342,10,6,720,492,360,547,False,6,363,3,407
145,B494101,2,2626,10,7,840,522,420,590,False,7,405,3,439
146,B926102,2,3294,10,8,960,560,600,971,False,10,450,3,724
147,B926101,2,3678,10,9,1080,611,600,1058,False,10,598,4,789
148,B926109,2,4154,10,10,1200,680,660,1086,False,11,804,6,810
149,B926108,2,4597,10,11,1320,736,660,1170,False,11,1008,8,873
150,B926103,2,4891,10,12,1440,746,720,1277,False,12,1033,8,952
151,B926104,2,5197,10,13,1560,803,720,1385,False,12,1082,9,1032
152,B926107,2,5444,10,14,1680,828,780,1417,False,13,1100,9,1056
153,B926105,2,5676,10,15,1800,837,840,1454,False,14,1115,9,1084
154,B497122,2,6835,10,16,1920,848,1260,2232,False,21,1142,9,1665
155,starting by termial: B494109,2,0,11,0,0,0,0,0,True,0,0,0,0
156,B495103,2,393,11,1,120,0,120,206,False,2,0,0,153
157,L171801,2,1028,11,2,240,241,180,271,False,3,166,1,201
158,B495134,2,1666,11,3,360,539,180,344,False,3,332,2,255
159,B495111,2,1904,11,4,480,554,240,402,False,4,332,2,298
160,B495126,2,2212,11,5,600,623,300,437,False,5,365,3,324
161,B495127,2,2401,11,6,720,628,360,443,False,6,365,3,328
162,B495106,2,2607,11,7,840,644,360,528,False,6,371,3,392
163,B522108,2,3166,11,8,960,673,540,807,False,9,393,3,600
164,L148801,2,3674,11,9,1080,832,600,832,False,10,543,4,619
165,B522101,2,4161,11,10,1200,1092,600,837,False,10,647,5,622
166,B522107,2,4847,11,11,1320,1343,660,984,False,11,792,6,732
167,B495107,2,5189,11,12,1440,1426,660,1121,False,11,829,6,834
168,B495128,2,5510,11,13,1560,1535,660,1160,False,11,892,7,863
169,B495108,2,5792,11,14,1680,1574,720,1187,False,12,935,7,883
170,B495105,2,6200,11,15,1800,1724,720,1252,False,12,1025,8,931
171,B495104,2,6512,11,16,1920,1785,780,1324,False,13,1042,8,985
172,B494105,2,6965,11,17,2040,1804,900,1560,False,15,1060,8,1161
173,starting by termial: B494109,2,0,12,0,0,0,0,0,True,0,0,0,0
174,L186801,2,233,12,1,120,0,60,71,False,1,0,0,53
175,B494106,2,996,12,2,240,248,60,255,False,1,258,2,190
176,B493110,2,1410,12,3,360,291,120,459,False,2,297,2,342
177,B493111,2,1606,12,4,480,317,120,526,False,2,297,2,392
178,B493112,2,1850,12,5,600,319,120,689,False,2,297,2,514
179,B493106,2,2048,12,6,720,326,180,704,False,3,297,2,525
180,B492107,2,2260,12,7,840,326,180,827,False,3,297,2,617
181,B492106,2,2608,12,8,960,384,240,908,False,4,347,2,677
182,B492108,2,2966,12,9,1080,420,300,1025,False,5,401,3,765
183,B493101,2,3240,12,10,1200,474,300,1106,False,5,440,3,826
184,B493113,2,3819,12,11,1320,657,360,1139,False,6,632,5,850
185,B493114,2,4008,12,12,1440,664,360,1222,False,6,632,5,912
186,B493115,2,4604,12,13,1560,749,480,1448,False,8,734,6,1081
187,B493116,2,4798,12,14,1680,759,540,1454,False,9,734,6,1085
188,B493103,2,5628,12,15,1800,774,840,1963,False,14,749,6,1465
189,B493105,2,6134,12,16,1920,875,900,2008,False,15,941,7,1498
190,B493107,2,6635,12,17,2040,923,960,2341,False,16,965,8,1747
191,B493108,2,6815,12,18,2160,930,960,2412,False,16,965,8,1800
192,B493109,2,7112,12,19,2280,964,960,2516,False,16,1031,8,1877
193,B494121,2,7593,12,20,2400,1005,1020,2851,False,17,1041,8,2127
194,starting by termial: B494109,2,0,13,0,0,0,0,0,True,0,0,0,0
195,B494109,2,120,13,1,120,0,0,0,False,0,0,0,0
196,starting by termial: B494109,2,0,14,0,0,0,0,0,True,0,0,0,0
197,B494110,2,207,14,1,120,0,0,116,False,0,0,0,87
198,B494113,2,547,14,2,240,87,60,131,False,1,62,0,98
199,B494112,2,746,14,3,360,93,60,219,False,1,70,0,163
200,B494120,2,923,14,4,480,118,60,222,False,1,100,0,165
201,B496111,2,1473,14,5,600,148,180,436,False,3,220,1,325
202,B496109,2,1801,14,6,720,190,240,480,False,4,293,2,358
203,B496108,2,2275,14,7,840,219,360,681,False,6,348,2,508
204,B496101,2,2631,14,8,960,283,420,689,False,7,454,3,514
205,B496102,2,2880,14,9,1080,303,420,817,False,7,468,3,609
206,B496107,2,3381,14,10,1200,398,480,870,False,8,655,5,648
207,B496103,2,3827,14,11,1320,480,480,982,False,8,816,6,731
208,B496106,2,4083,14,12,1440,508,540,994,False,9,855,7,740
209,B496104,2,4392,14,13,1560,549,540,1083,False,9,937,7,806
210,B521101,2,5016,14,14,1680,569,720,1458,False,12,961,8,1086
211,B496105,2,5690,14,15,1800,597,900,1854,False,15,1011,8,1382
212,B497112,2,6878,14,16,1920,608,1380,2582,False,23,1045,8,1925
213,starting by termial: B494109,2,0,15,0,0,0,0,0,True,0,0,0,0
214,B497111,2,229,15,1,120,0,0,146,False,0,0,0,109
215,B497110,2,486,15,2,240,15,60,202,False,1,20,0,151
216,B497109,2,799,15,3,360,72,60,319,False,1,69,0,238
217,B497108,2,1058,15,4,480,87,60,433,False,1,108,0,323
218,B497105,2,1285,15,5,600,96,60,527,False,1,136,1,393
219,B497104,2,1603,15,6,720,153,60,606,False,1,218,1,452
220,B497115,2,1890,15,7,840,165,120,721,False,2,228,1,537
221,B497117,2,2221,15,8,960,189,120,903,False,2,279,2,673
222,B497116,2,2411,15,9,1080,192,120,986,False,2,284,2,735
223,B497101,2,2685,15,10,1200,217,180,1023,False,3,325,2,763
224,B497102,2,3044,15,11,1320,271,180,1161,False,3,407,3,866
225,B497103,2,3273,15,12,1440,285,240,1170,False,4,435,3,873
226,B497106,2,3549,15,13,1560,292,240,1370,False,4,435,3,1022
227,B497107,2,3834,15,14,1680,319,300,1417,False,5,478,3,1057
228,B497120,2,4237,15,15,1800,341,420,1579,False,7,498,4,1178
229,B497118,2,4602,15,16,1920,407,480,1624,False,8,583,4,1212
230,B494116,2,5309,15,17,2040,465,600,2073,False,10,657,5,1547
231,B494114,2,5676,15,18,2160,486,660,2212,False,11,720,6,1650
232,B495101,2,6163,15,19,2280,611,720,2296,False,12,840,7,1712
233,B494108,2,7079,15,20,2400,1015,780,2460,False,13,1050,8,1834
234,B494107,2,7393,15,21,2520,1065,840,2492,False,14,1110,9,1858
235,starting by termial: B270602,3,0,16,0,0,0,0,0,True,0,0,0,0
236,B270602,3,120,16,1,120,0,0,0,False,0,0,0,0
237,B269609,3,462,16,2,240,57,60,75,False,1,49,0,56
238,B269610,3,646,16,3,360,57,120,81,False,2,49,0,60
239,B269607,3,1015,16,4,480,114,180,192,False,3,98,0,143
240,B269604,3,1523,16,5,600,151,240,474,False,4,178,1,354
241,B269603,3,1824,16,6,720,208,240,575,False,4,227,1,429
242,B269602,3,2131,16,7,840,265,240,684,False,4,276,2,510
243,B270614,3,2430,16,8,960,322,300,701,False,5,325,2,523
244,B270613,3,2726,16,9,1080,379,300,796,False,5,374,3,593
245,B270612,3,3024,16,10,1200,436,300,893,False,5,423,3,665
246,B270611,3,3304,16,11,1320,493,300,966,False,5,472,3,719
247,B270610,3,3596,16,12,1440,550,360,974,False,6,521,4,725
248,B270609,3,3883,16,13,1560,607,360,1056,False,6,570,4,786
249,B269605,3,4180,16,14,1680,664,420,1072,False,7,619,5,797
250,B269606,3,4471,16,15,1800,721,420,1160,False,7,668,5,862
251,B270608,3,4659,16,16,1920,721,480,1170,False,8,668,5,870
252,B270607,3,4826,16,17,2040,721,480,1234,False,8,668,5,917
253,B270606,3,5010,16,18,2160,721,540,1239,False,9,668,5,921
254,B269608,3,5359,16,19,2280,778,600,1324,False,10,717,5,984
255,B270605,3,5542,16,20,2400,778,660,1328,False,11,717,5,987
256,B270617,3,5715,16,21,2520,778,660,1399,False,11,717,5,1040
257,B268611,3,6110,16,22,2640,778,780,1607,False,13,717,5,1195
258,B270601,3,6402,16,23,2760,835,840,1615,False,14,766,6,1201
259,starting by termial: B270602,3,0,17,0,0,0,0,0,True,0,0,0,0
260,B267606,3,292,17,1,120,0,60,150,False,1,0,0,112
261,B268609,3,725,17,2,240,57,120,212,False,2,150,1,158
262,B268608,3,1183,17,3,360,134,120,293,False,2,350,2,219
263,B268607,3,1679,17,4,480,205,180,300,False,3,590,4,224
264,B268612,3,2105,17,5,600,235,180,509,False,3,710,5,380
265,B268601,3,2544,17,6,720,271,300,727,False,5,710,5,543
266,B268602,3,2823,17,7,840,328,300,799,False,5,759,6,596
267,B267613,3,3289,17,8,960,400,360,979,False,6,839,6,730
268,B267612,3,3577,17,9,1080,457,420,982,False,7,888,7,732
269,B268605,3,4061,17,10,1200,518,480,1067,False,8,1068,8,795
270,B267610,3,4395,17,11,1320,569,540,1153,False,9,1107,9,859
271,B267609,3,4737,17,12,1440,608,540,1270,False,9,1203,10,946
272,B267608,3,5025,17,13,1560,665,600,1273,False,10,1252,10,948
273,B267604,3,5378,17,14,1680,722,600,1443,False,10,1301,10,1075
274,B267603,3,5667,17,15,1800,779,660,1448,False,11,1350,11,1078
275,B267601,3,5973,17,16,1920,836,660,1556,False,11,1399,11,1158
276,B267602,3,6352,17,17,2040,866,660,1703,False,11,1519,12,1267
277,B269612,3,6669,17,18,2160,923,720,1745,False,12,1568,13,1298
278,B267605,3,6971,17,19,2280,980,780,1767,False,13,1617,13,1314
279,B269611,3,7335,17,20,2400,1037,840,1871,False,14,1666,13,1392
280,starting by termial: B291307,4,0,18,0,0,0,0,0,True,0,0,0,0
281,B291304,4,647,18,1,120,0,120,546,False,2,0,0,407
282,B291301,4,999,18,2,240,95,180,573,False,3,57,0,427
283,B908301,4,2686,18,3,360,163,840,1671,False,14,77,0,1246
284,B908305,4,2988,18,4,480,196,900,1745,False,15,111,0,1301
285,B288303,4,4076,18,5,600,236,1200,2518,False,20,162,1,1878
286,B288305,4,4470,18,6,720,314,1260,2559,False,21,267,2,1909
287,B541306,4,4815,18,7,840,388,1260,2671,False,21,334,2,1993
288,B541305,4,5010,18,8,960,395,1260,2744,False,21,347,2,2048
289,B541304,4,5295,18,9,1080,437,1320,2753,False,22,404,3,2054
290,starting by termial: B291307,4,0,19,0,0,0,0,0,True,0,0,0,0
291,B289307,4,1011,19,1,120,0,360,712,False,6,0,0,531
292,B289302,4,1264,19,2,240,0,420,810,False,7,0,0,604
293,B289304,4,1742,19,3,360,137,480,819,False,8,155,1,610
294,B541303,4,2270,19,4,480,258,480,1040,False,8,277,2,775
295,B541307,4,2541,19,5,600,295,540,1045,False,9,328,2,778
296,B288301,4,2906,19,6,720,359,600,1111,False,10,400,3,827
297,B288307,4,3233,19,7,840,382,660,1225,False,11,439,3,912
298,B289306,4,3530,19,8,960,389,720,1373,False,12,439,3,1022
299,B289301,4,3923,19,9,1080,464,780,1389,False,13,565,4,1034
300,B541308,4,4204,19,10,1200,499,780,1480,False,13,623,5,1102
301,B541301,4,4710,19,11,1320,621,780,1539,False,13,843,7,1146
302,B291303,4,5739,19,12,1440,730,1020,2052,False,17,1020,8,1529
303,starting by termial: B291307,4,0,20,0,0,0,0,0,True,0,0,0,0
304,B623701,4,741,20,1,120,0,300,430,False,5,0,0,321
305,B630704,4,1038,20,2,240,57,300,525,False,5,49,0,392
306,B630709,4,1329,20,3,360,114,360,532,False,6,98,0,397
307,B623702,4,1606,20,4,480,171,360,601,False,6,147,1,448
308,B623704,4,1957,20,5,600,228,420,688,False,7,196,1,513
309,B626711,4,2293,20,6,720,285,480,755,False,8,245,2,563
310,B626705,4,2644,20,7,840,342,540,842,False,9,294,2,628
311,B622708,4,2998,20,8,960,399,600,933,False,10,343,2,696
312,B622704,4,3462,20,9,1080,456,720,1092,False,12,392,3,814
313,B627705,4,3903,20,10,1200,513,780,1300,False,13,441,3,969
314,B627707,4,4238,20,11,1320,570,780,1446,False,13,490,4,1078
315,starting by termial: B291307,4,0,21,0,0,0,0,0,True,0,0,0,0
316,B628708,4,694,21,1,120,0,240,448,False,4,0,0,334
317,B628701,4,1015,21,2,240,33,300,528,False,5,48,0,394
318,B622711,4,1343,21,3,360,71,300,644,False,5,131,1,481
319,B622701,4,1748,21,4,480,95,420,777,False,7,173,1,580
320,B630712,4,2086,21,5,600,142,480,844,False,8,234,1,630
321,B622702,4,2388,21,6,720,172,480,941,False,8,314,2,702
322,B626713,4,2701,21,7,840,209,540,1070,False,9,314,2,798
323,B626703,4,3008,21,8,960,224,600,1140,False,10,374,3,850
324,B624701,4,3396,21,9,1080,254,660,1218,False,11,494,4,908
325,B630701,4,3780,21,10,1200,312,720,1393,False,12,509,4,1039
326,B538301,4,4352,21,11,1320,324,840,1770,False,14,548,4,1320
327,B539301,4,4904,21,12,1440,487,900,1883,False,15,673,5,1404
328,B539304,4,5416,21,13,1560,632,960,1947,False,16,812,6,1452
329,starting by termial: B291307,4,0,22,0,0,0,0,0,True,0,0,0,0
330,B538303,4,573,22,1,120,0,120,446,False,2,0,0,333
331,B665313,4,1316,22,2,240,102,240,857,False,4,94,0,640
332,B665314,4,1558,22,3,360,130,300,861,False,5,125,1,643
333,B665312,4,1836,22,4,480,162,300,945,False,5,188,1,706
334,B665308,4,2187,22,5,600,201,360,1054,False,6,239,1,787
335,B665302,4,2732,22,6,720,431,420,1138,False,7,311,2,850
336,B637302,4,3463,22,7,840,650,480,1461,False,8,402,3,1091
337,B637303,4,3705,22,8,960,683,540,1482,False,9,416,3,1106
338,B665310,4,4093,22,9,1080,749,540,1684,False,9,467,3,1257
339,B665304,4,4898,22,10,1200,986,600,2006,False,10,615,5,1497
340,B665306,4,5300,22,11,1320,1105,660,2104,False,11,645,5,1570
341,B291302,4,5860,22,12,1440,1253,720,2292,False,12,737,6,1710
342,B539309,4,6189,22,13,1560,1311,720,2424,False,12,790,6,1808
343,B539308,4,6538,22,14,1680,1386,780,2445,False,13,868,7,1824
344,B539307,4,6792,22,15,1800,1434,780,2486,False,13,923,7,1855
345,starting by termial: B291307,4,0,23,0,0,0,0,0,True,0,0,0,0
346,B291307,4,120,23,1,120,0,0,0,False,0,0,0,0
347,B291311,4,797,23,2,240,149,60,263,False,1,152,1,196
348,B291312,4,1092,23,3,360,172,120,320,False,2,201,1,239
349,B291315,4,1397,23,4,480,196,180,418,False,3,229,1,312
350,B291317,4,1615,23,5,600,196,240,470,False,4,229,1,350
351,B291316,4,1823,23,6,720,204,300,481,False,5,241,2,358
352,B291314,4,2087,23,7,840,204,360,593,False,6,241,2,442
353,B291313,4,2391,23,8,960,241,420,629,False,7,301,2,469
354,B549305,4,3017,23,9,1080,269,540,1063,False,9,335,2,793
355,B549304,4,3533,23,10,1200,362,540,1188,False,9,545,4,886
356,B549308,4,3831,23,11,1320,398,540,1271,False,9,625,5,948
357,B549307,4,4163,23,12,1440,445,600,1284,False,10,721,6,957
358,B549303,4,4542,23,13,1560,509,600,1376,False,10,847,7,1026
359,B549302,4,4914,23,14,1680,558,600,1514,False,10,947,7,1129
360,B549301,4,5328,23,15,1800,633,600,1600,False,10,1102,9,1193
361,B291310,4,5944,23,16,1920,676,720,1923,False,12,1194,9,1434
362,B291309,4,6228,23,17,2040,715,780,1936,False,13,1250,10,1443
363,starting by termial: B433109,5,0,24,0,0,0,0,0,True,0,0,0,0
364,B433110,5,158,24,1,120,0,0,51,False,0,0,0,38
365,B433111,5,370,24,2,240,2,0,171,False,0,0,0,128
366,B433105,5,1329,24,3,360,18,180,976,False,3,43,0,728
367,B433106,5,1679,24,4,480,80,180,1069,False,3,142,1,797
368,B433108,5,2096,24,5,600,158,180,1172,False,3,284,2,874
369,B433107,5,2411,24,6,720,204,180,1268,False,3,362,3,945
370,B433121,5,2784,24,7,840,273,240,1286,False,4,473,3,958
371,B433102,5,2996,24,8,960,284,240,1375,False,4,488,4,1024
372,B433103,5,3318,24,9,1080,321,240,1475,False,4,578,4,1099
373,B433104,5,3699,24,10,1200,392,240,1536,False,4,722,6,1145
374,B433112,5,4811,24,11,1320,407,540,2415,False,9,743,6,1801
375,starting by termial: B433109,5,0,25,0,0,0,0,0,True,0,0,0,0
376,B433109,5,120,25,1,120,0,0,0,False,0,0,0,0
377,B433117,5,346,25,2,240,7,60,32,False,1,15,0,24
378,B348104,5,1539,25,3,360,9,540,824,False,9,15,0,615
379,B348105,5,1879,25,4,480,44,600,831,False,10,135,1,620
380,B348106,5,2348,25,5,600,104,600,897,False,10,375,3,669
381,B348101,5,2576,25,6,720,145,660,906,False,11,375,3,676
382,B347113,5,3678,25,7,840,198,900,1749,False,15,435,3,1305
383,B347114,5,3916,25,8,960,218,900,1815,False,15,484,4,1354
384,B347112,5,4210,25,9,1080,229,960,1927,False,16,504,4,1437
385,starting by termial: B433109,5,0,26,0,0,0,0,0,True,0,0,0,0
386,B433122,5,234,26,1,120,0,60,73,False,1,0,0,54
387,B433113,5,574,26,2,240,0,180,207,False,3,0,0,154
388,B433114,5,868,26,3,360,23,240,238,False,4,68,0,177
389,B406101,5,1136,26,4,480,23,240,436,False,4,68,0,325
390,B406112,5,1390,26,5,600,42,300,467,False,5,100,0,348
391,B406102,5,1693,26,6,720,43,360,631,False,6,100,0,470
392,B406110,5,2055,26,7,840,84,420,703,False,7,187,1,524
393,B406108,5,2404,26,8,960,137,420,813,False,7,281,2,606
394,B406103,5,2815,26,9,1080,209,480,835,False,8,424,3,622
395,B406104,5,3184,26,10,1200,242,480,1020,False,8,502,4,760
396,B406106,5,3607,26,11,1320,294,540,1116,False,9,622,5,831
397,B348108,5,5024,26,12,1440,349,960,2034,False,16,759,6,1516
398,B348107,5,5790,26,13,1560,490,1020,2051,False,17,1191,9,1529
