,Block ID,Cluster ID,Expected Time,Route ID,RouteOrder,block check time,car check time,crossing time,distance,origin_flg,street crossings,ticket writing time,total tickets,travel time
293,B503106,3,3668,21,12,1440,448,120,1267,False,2,718,5,942
294,B503105,3,4008,21,13,1560,502,120,1363,False,2,812,6,1014
295,B503108,3,4365,21,14,1680,569,120,1442,False,2,923,7,1073
296,B503109,3,4587,21,15,1800,575,180,1473,False,3,936,7,1096
297,B504118,3,5579,21,16,1920,605,360,2280,False,6,996,8,1698
298,B504101,3,5764,21,17,2040,605,420,2287,False,7,996,8,1703
299,starting by termial: B399619,4,0,22,0,0,0,0,0,True,0,0,0,0
300,B394601,4,1029,22,1,120,0,240,897,False,4,0,0,669
301,B394613,4,1473,22,2,240,99,300,905,False,5,159,1,675
302,B394612,4,1991,22,3,360,173,300,965,False,5,438,3,720
303,B394611,4,2282,22,4,480,230,360,971,False,6,487,4,725
304,B394610,4,2551,22,5,600,287,360,1029,False,6,536,4,768
305,B394609,4,3081,22,6,720,347,360,1177,False,6,776,6,878
306,B394608,4,3634,22,7,840,437,420,1395,False,7,896,7,1041
307,B394607,4,3935,22,8,960,494,480,1415,False,8,945,7,1056
308,B394606,4,4194,22,9,1080,551,480,1459,False,8,994,8,1089
309,B394605,4,4535,22,10,1200,608,540,1534,False,9,1043,8,1144
310,B394602,4,4839,22,11,1320,665,540,1639,False,9,1092,9,1222
311,B394604,4,5140,22,12,1440,722,540,1740,False,9,1141,9,1297
312,B394603,4,5488,22,13,1560,761,540,1833,False,9,1261,10,1366
313,B394615,4,5842,22,14,1680,822,540,1904,False,9,1381,11,1419
314,B394614,4,6130,22,15,1800,879,600,1907,False,10,1430,11,1421
315,starting by termial: B399619,4,0,23,0,0,0,0,0,True,0,0,0,0
316,B399619,4,120,23,1,120,0,0,0,False,0,0,0,0
317,B399601,4,359,23,2,240,28,60,41,False,1,0,0,31
318,B399602,4,623,23,3,360,72,120,95,False,2,0,0,71
319,B399604,4,968,23,4,480,102,120,196,False,2,120,1,146
320,B399618,4,1256,23,5,600,159,180,199,False,3,169,1,148
321,B399605,4,1519,23,6,720,216,180,248,False,3,218,1,185
322,B399614,4,1815,23,7,840,273,240,261,False,4,267,2,195
323,B399606,4,2152,23,8,960,330,300,329,False,5,316,2,246
324,B399607,4,2442,23,9,1080,387,360,334,False,6,365,3,250
325,B399608,4,2706,23,10,1200,444,360,385,False,6,414,3,288
326,B399611,4,3082,23,11,1320,509,420,400,False,7,534,4,299
327,B399609,4,3412,23,12,1440,566,480,460,False,8,583,4,343
328,B399610,4,3662,23,13,1560,623,480,492,False,8,632,5,367
329,B399612,4,3961,23,14,1680,680,480,590,False,8,681,5,440
330,B399613,4,4249,23,15,1800,737,540,593,False,9,730,6,442
331,B399615,4,4548,23,16,1920,794,540,692,False,9,779,6,515
332,B399616,4,4837,23,17,2040,851,600,696,False,10,828,6,518
333,B399617,4,5113,23,18,2160,908,600,764,False,10,877,7,568
334,B399603,4,5406,23,19,2280,965,660,773,False,11,926,7,575
335,starting by termial: B286420,5,0,24,0,0,0,0,0,True,0,0,0,0
336,B733401,5,468,24,1,120,0,120,306,False,2,0,0,228
337,B287714,5,1007,24,2,240,38,240,601,False,4,41,0,448
338,B287711,5,1516,24,3,360,144,360,719,False,6,116,0,536
339,B287713,5,1951,24,4,480,250,420,791,False,7,212,1,589
340,B557710,5,3928,24,5,600,326,1140,2127,False,19,276,2,1586
341,B557712,5,4307,24,6,720,383,1200,2251,False,20,325,2,1679
342,B287724,5,6496,24,7,840,440,2040,3756,False,34,374,3,2802
343,B287723,5,6784,24,8,960,497,2100,3759,False,35,423,3,2804
344,starting by termial: B286420,5,0,25,0,0,0,0,0,True,0,0,0,0
345,B287720,5,547,25,1,120,0,180,332,False,3,0,0,247
346,B287709,5,1074,25,2,240,100,240,519,False,4,107,0,387
347,B287707,5,1527,25,3,360,211,300,632,False,5,185,1,471
348,B714302,5,1913,25,4,480,265,360,729,False,6,265,2,543
349,B714308,5,2236,25,5,600,339,420,746,False,7,322,2,555
350,B714305,5,2418,25,6,720,344,420,823,False,7,322,2,612
351,B714303,5,2876,25,7,840,445,480,1013,False,8,358,2,753
352,B637304,5,3882,25,8,960,483,720,1827,False,12,358,2,1361
353,B637303,5,4134,25,9,1080,527,720,1905,False,12,388,3,1419
354,B637302,5,4446,25,10,1200,593,780,1926,False,13,439,3,1434
355,B637301,5,4686,25,11,1320,626,780,2025,False,13,453,3,1507
356,B714316,5,5203,25,12,1440,692,840,2329,False,14,497,4,1734
357,B714317,5,5509,25,13,1560,748,900,2348,False,15,553,4,1748
358,B714318,5,5843,25,14,1680,858,900,2397,False,15,620,5,1785
359,B714315,5,6257,25,15,1800,983,960,2418,False,16,713,5,1801
360,B714319,5,6591,25,16,1920,1077,1020,2479,False,17,728,6,1846
361,starting by termial: B286420,5,0,26,0,0,0,0,0,True,0,0,0,0
362,B286420,5,120,26,1,120,0,0,0,False,0,0,0,0
363,B286422,5,477,26,2,240,17,120,109,False,2,18,0,82
364,B286418,5,875,26,3,360,34,240,277,False,4,33,0,208
365,B286424,5,1041,26,4,480,34,240,339,False,4,33,0,254
366,B286419,5,1249,26,5,600,40,300,348,False,5,49,0,260
367,B534401,5,1504,26,6,720,55,360,421,False,6,55,0,314
368,B534405,5,1727,26,7,840,68,420,434,False,7,76,0,323
369,B286417,5,1993,26,8,960,68,480,550,False,8,76,0,409
370,B286415,5,2209,26,9,1080,71,540,594,False,9,76,0,442
371,B286416,5,2402,26,10,1200,74,540,684,False,9,79,0,509
372,B631407,5,2641,26,11,1320,77,540,839,False,9,79,0,625
373,B631406,5,3065,26,12,1440,157,600,898,False,10,199,1,669
374,B631416,5,3466,26,13,1560,202,660,1026,False,11,279,2,765
375,B631415,5,3682,26,14,1680,212,660,1121,False,11,294,2,836
376,B262407,5,3973,26,15,1800,252,660,1236,False,11,340,2,921
377,B262408,5,4204,26,16,1920,267,660,1332,False,11,365,3,992
378,B263409,5,4397,26,17,2040,276,660,1397,False,11,380,3,1041
379,B263415,5,4597,26,18,2160,281,720,1409,False,12,386,3,1050
380,B632401,5,5068,26,19,2280,293,840,1674,False,14,407,3,1248
381,B534404,5,5401,26,20,2400,342,840,1818,False,14,464,3,1355
382,B631412,5,5836,26,21,2520,401,900,1910,False,15,592,4,1423
383,B631409,5,6101,26,22,2640,408,960,2014,False,16,592,4,1501
384,B631404,5,6355,26,23,2760,424,1020,2079,False,17,601,5,1550
385,B529409,5,6624,26,24,2880,446,1080,2164,False,18,604,5,1614
386,B529403,5,6814,26,25,3000,446,1140,2178,False,19,604,5,1624
387,starting by termial: B286420,5,0,27,0,0,0,0,0,True,0,0,0,0
388,starting by termial: B286420,5,0,28,0,0,0,0,0,True,0,0,0,0
389,B285405,5,340,28,1,120,0,60,214,False,1,0,0,160
390,B285406,5,649,28,2,240,55,120,229,False,2,63,0,171
391,B620709,5,958,28,3,360,93,180,303,False,3,99,0,226
392,B285404,5,1183,28,4,480,96,240,353,False,4,104,0,263
393,B285403,5,1479,28,5,600,152,300,362,False,5,158,1,269
394,B285402,5,1723,28,6,720,187,300,430,False,5,196,1,320
395,B285407,5,2131,28,7,840,286,360,454,False,6,307,2,338
396,B529410,5,2568,28,8,960,360,420,599,False,7,382,3,446
397,B529405,5,2793,28,9,1080,370,420,718,False,7,388,3,535
