,Block ID,Cluster ID,Expected Time,Route ID,RouteOrder,block check time,car check time,crossing time,distance,origin_flg,street crossings,ticket writing time,total tickets,travel time
45,B250411,0,2346,6,2,240,31,180,595,False,3,1452,12,443
46,B250409,0,2733,6,3,360,35,180,680,False,3,1652,13,506
47,B252405,0,3299,6,4,480,42,240,700,False,4,2016,16,521
48,B252407,0,3857,6,5,600,51,300,803,False,5,2308,19,598
49,B254401,0,4500,6,6,720,57,420,1002,False,7,2556,21,747
50,B254403,0,4833,6,7,840,58,420,1176,False,7,2638,21,877
51,B254405,0,5436,6,8,960,64,420,1344,False,7,2990,24,1002
52,B254410,0,6032,6,9,1080,74,480,1375,False,8,3373,28,1025
53,B254409,0,6457,6,10,1200,79,540,1422,False,9,3578,29,1060
54,starting by termial: B254406,0,0,7,0,0,0,0,0,True,0,0,0,0
55,B254406,0,120,7,1,120,0,0,0,False,0,0,0,0
56,starting by termial: B254406,0,0,8,0,0,0,0,0,True,0,0,0,0
57,B255403,0,328,8,1,120,0,60,198,False,1,0,0,148
58,B255405,0,812,8,2,240,8,120,256,False,2,252,2,192
59,B254407,0,1393,8,3,360,15,120,446,False,2,564,4,334
60,starting by termial: B254406,0,0,9,0,0,0,0,0,True,0,0,0,0
61,B253414,0,834,9,1,120,0,240,636,False,4,0,0,474
62,B253415,0,1719,9,2,240,15,300,745,False,5,609,5,555
63,B253416,0,2743,9,3,360,31,360,849,False,6,1359,11,633
64,B253417,0,3150,9,4,480,37,360,920,False,6,1587,13,686
65,B253418,0,3880,9,5,600,48,480,1066,False,8,1957,16,795
66,B253403,0,4285,9,6,720,49,540,1186,False,9,2092,17,884
67,B253404,0,5101,9,7,840,61,600,1311,False,10,2623,21,977
68,B253406,0,6263,9,8,960,76,780,1621,False,13,3239,26,1208
69,starting by termial: B456106,1,0,10,0,0,0,0,0,True,0,0,0,0
70,B520114,1,1112,10,1,120,0,420,767,False,7,0,0,572
71,B520115,1,1488,10,2,240,3,420,833,False,7,204,1,621
72,B520116,1,2110,10,3,360,17,420,959,False,7,598,4,715
73,B520117,1,2573,10,4,480,20,420,1041,False,7,877,7,776
74,B520101,1,2989,10,5,600,32,480,1063,False,8,1084,9,793
75,B520102,1,3434,10,6,720,40,480,1131,False,8,1351,11,843
76,B520103,1,3783,10,7,840,48,480,1242,False,8,1489,12,926
77,B520104,1,4539,10,8,960,62,480,1326,False,8,2049,17,988
78,starting by termial: B456106,1,0,11,0,0,0,0,0,True,0,0,0,0
79,B499101,1,1096,11,1,120,0,420,745,False,7,0,0,556
80,B520105,1,1579,11,2,240,23,480,847,False,8,204,1,632
81,B520106,1,1913,11,3,360,33,480,936,False,8,342,2,698
82,B520107,1,2505,11,4,480,45,480,1029,False,8,732,6,768
83,B520111,1,2956,11,5,600,53,540,1036,False,9,990,8,773
84,B520112,1,3431,11,6,720,67,540,1136,False,9,1256,10,848
85,B520113,1,3969,11,7,840,80,540,1217,False,9,1600,13,909
86,starting by termial: B456106,1,0,12,0,0,0,0,0,True,0,0,0,0
87,B456103,1,300,12,1,120,0,60,161,False,1,0,0,120
88,B456119,1,710,12,2,240,8,120,191,False,2,200,1,142
89,B456125,1,906,12,3,360,15,120,244,False,2,230,1,181
90,B456120,1,1146,12,4,480,19,180,255,False,3,278,2,189
91,B456122,1,1361,12,5,600,24,180,349,False,3,298,2,259
92,B456123,1,1719,12,6,720,54,240,359,False,4,438,3,267
93,B456124,1,1889,12,7,840,54,240,427,False,4,438,3,317
94,B525105,1,2381,12,8,960,72,240,527,False,4,717,5,392
95,B525108,1,2959,12,9,1080,80,300,825,False,5,885,7,614
96,B525109,1,3183,12,10,1200,80,300,937,False,5,905,7,698
97,B525101,1,3377,12,11,1320,80,360,956,False,6,905,7,712
98,B525102,1,3631,12,12,1440,88,360,1079,False,6,939,7,804
99,B525103,1,3854,12,13,1560,91,360,1145,False,6,990,8,853
100,B525107,1,4457,12,14,1680,132,420,1174,False,7,1350,11,875
101,B525106,1,5038,12,15,1800,163,420,1267,False,7,1710,14,945
102,B525104,1,5454,12,16,1920,170,480,1386,False,8,1850,15,1034
103,B456101,1,5896,12,17,2040,187,480,1473,False,8,2090,17,1099
104,B456121,1,6566,12,18,2160,199,540,1600,False,9,2474,20,1193
105,B456102,1,7044,12,19,2280,207,600,1635,False,10,2738,22,1219
106,starting by termial: B456106,1,0,13,0,0,0,0,0,True,0,0,0,0
107,B456106,1,120,13,1,120,0,0,0,False,0,0,0,0
108,B456107,1,568,13,2,240,20,0,149,False,0,197,1,111
109,B456108,1,822,13,3,360,20,60,209,False,1,227,1,155
110,B456156,1,1019,13,4,480,29,60,248,False,1,266,2,184
111,B456110,1,1212,13,5,600,29,60,324,False,1,283,2,240
112,B456111,1,1542,13,6,720,40,120,369,False,2,389,3,273
113,B456114,1,1874,13,7,840,49,180,415,False,3,498,4,307
114,B456115,1,2202,13,8,960,56,180,524,False,3,618,5,388
115,B456116,1,2437,13,9,1080,56,180,638,False,3,648,5,473
116,B456155,1,2778,13,10,1200,82,180,687,False,3,807,6,509
117,B456118,1,3016,13,11,1320,82,240,765,False,4,807,6,567
118,B456104,1,3498,13,12,1440,89,300,947,False,5,966,8,703
119,starting by termial: B271614,2,0,14,0,0,0,0,0,True,0,0,0,0
120,B274603,2,2540,14,1,120,0,960,1957,False,16,0,0,1460
121,B274602,2,3066,14,2,240,9,960,2069,False,16,313,2,1544
122,B274605,2,3554,14,3,360,18,960,2131,False,16,626,5,1590
123,B274604,2,4023,14,4,480,27,960,2167,False,16,939,7,1617
124,B274607,2,4331,14,5,600,57,960,2218,False,16,1059,8,1655
125,B274606,2,4866,14,6,720,66,960,2343,False,16,1372,11,1748
126,B274601,2,5147,14,7,840,66,960,2399,False,16,1492,12,1789
127,starting by termial: B271614,2,0,15,0,0,0,0,0,True,0,0,0,0
128,B274608,2,2549,15,1,120,0,1020,1889,False,17,0,0,1409
129,starting by termial: B271614,2,0,16,0,0,0,0,0,True,0,0,0,0
130,B271610,2,233,16,1,120,0,60,71,False,1,0,0,53
131,B272614,2,1019,16,2,240,9,180,371,False,3,313,2,277
132,B273607,2,1554,16,3,360,18,180,495,False,3,626,5,370
133,B273611,2,2061,16,4,480,27,240,501,False,4,939,7,375
134,B273605,2,2692,16,5,600,36,300,673,False,5,1252,10,504
135,B273604,2,3231,16,6,720,45,360,722,False,6,1565,13,541
136,B273602,2,3850,16,7,840,54,420,878,False,7,1878,15,658
137,B273608,2,4366,16,8,960,63,480,896,False,8,2191,18,672
138,B273610,2,5151,16,9,1080,72,600,1196,False,10,2504,20,895
139,B273601,2,5707,16,10,1200,81,660,1268,False,11,2817,23,949
140,B271606,2,6611,16,11,1320,90,780,1726,False,13,3130,26,1291
141,B271605,2,7201,16,12,1440,99,840,1844,False,14,3443,28,1379
142,starting by termial: B271614,2,0,17,0,0,0,0,0,True,0,0,0,0
143,B272607,2,245,17,1,120,0,60,87,False,1,0,0,65
144,B272608,2,750,17,2,240,9,60,171,False,1,313,2,128
145,B271608,2,1258,17,3,360,18,120,180,False,2,626,5,134
146,B272609,2,1818,17,4,480,27,180,258,False,3,939,7,192
147,B272610,2,2325,17,5,600,36,240,265,False,4,1252,10,197
148,B272611,2,2819,17,6,720,45,240,334,False,4,1565,13,249
149,B271604,2,3325,17,7,840,54,300,340,False,5,1878,15,253
150,B271601,2,3836,17,8,960,63,300,433,False,5,2191,18,322
151,B272613,2,4513,17,9,1080,91,360,499,False,6,2611,21,371
152,B272612,2,5022,17,10,1200,100,420,508,False,7,2924,24,378
153,B271612,2,5509,17,11,1320,109,420,568,False,7,3237,26,423
154,B271602,2,6070,17,12,1440,125,480,575,False,8,3597,29,428
155,B271607,2,6478,17,13,1560,155,540,680,False,9,3717,30,506
156,B271615,2,7067,17,14,1680,164,600,797,False,10,4030,33,593
157,starting by termial: B271614,2,0,18,0,0,0,0,0,True,0,0,0,0
158,B271614,2,120,18,1,120,0,0,0,False,0,0,0,0
159,B271613,2,624,18,2,240,9,60,3,False,1,313,2,2
160,B272606,2,1106,18,3,360,18,60,56,False,1,626,5,42
161,B272605,2,1611,18,4,480,27,120,60,False,2,939,7,45
162,B272602,2,2322,18,5,600,36,180,340,False,3,1252,10,254
163,B270615,2,2907,18,6,720,45,180,532,False,3,1565,13,397
164,B269601,2,3434,18,7,840,54,240,565,False,4,1878,15,422
165,B271611,2,3969,18,8,960,63,240,690,False,4,2191,18,515
166,B272601,2,4481,18,9,1080,72,300,703,False,5,2504,20,525
167,B272603,2,5071,18,10,1200,81,300,901,False,5,2817,23,673
168,B272604,2,5585,18,11,1320,90,300,997,False,5,3130,26,745
169,starting by termial: B615705,3,0,19,0,0,0,0,0,True,0,0,0,0
170,B361703,3,1998,19,1,120,0,780,1471,False,13,0,0,1098
171,B361701,3,2312,19,2,240,0,840,1537,False,14,85,0,1147
172,B361705,3,2824,19,3,360,0,960,1741,False,16,205,1,1299
173,B361707,3,3012,19,4,480,0,1020,1752,False,17,205,1,1307
174,B284714,3,4474,19,5,600,0,1500,2880,False,25,225,1,2149
175,B639707,3,6305,19,6,720,3,2160,4096,False,36,365,3,3057
176,B639710,3,6861,19,7,840,15,2220,4106,False,37,721,6,3065
177,starting by termial: B615705,3,0,20,0,0,0,0,0,True,0,0,0,0
178,B615705,3,120,20,1,120,0,0,0,False,0,0,0,0
179,B639703,3,623,20,2,240,1,120,133,False,2,163,1,99
180,B639705,3,1145,20,3,360,18,180,242,False,3,406,3,181
181,B639702,3,1477,20,4,480,26,240,323,False,4,490,4,241
182,B639701,3,1830,20,5,600,35,300,425,False,5,578,4,317
183,B639708,3,2519,20,6,720,59,300,518,False,5,1054,8,386
184,B639709,3,3151,20,7,840,78,360,525,False,6,1482,12,391
185,B615706,3,3806,20,8,960,89,420,745,False,7,1782,14,555
186,B615710,3,4338,20,9,1080,101,420,936,False,7,2040,17,697
187,B615709,3,4927,20,10,1200,115,480,983,False,8,2400,20,732
188,starting by termial: B480119,4,0,21,0,0,0,0,0,True,0,0,0,0
189,B480108,4,1270,21,1,120,0,420,978,False,7,0,0,730
190,B480117,4,1811,21,2,240,34,480,1031,False,8,288,2,769
191,B480115,4,2283,21,3,360,50,540,1144,False,9,480,4,853
192,B480114,4,2564,21,4,480,50,540,1295,False,9,528,4,966
193,B480112,4,3024,21,5,600,67,600,1358,False,10,744,6,1013
194,B518101,4,4417,21,6,720,67,1080,2260,False,18,864,7,1686
195,B480162,4,5919,21,7,840,76,1500,3117,False,25,1177,9,2326
196,B480161,4,6186,21,8,960,76,1560,3127,False,26,1257,10,2333
197,B480107,4,7162,21,9,1080,76,1800,3953,False,30,1257,10,2949
198,starting by termial: B480119,4,0,22,0,0,0,0,0,True,0,0,0,0
199,B480119,4,120,22,1,120,0,0,0,False,0,0,0,0
200,B480160,4,493,22,2,240,11,60,83,False,1,120,1,62
201,B480106,4,861,22,3,360,20,120,163,False,2,240,2,121
202,B480105,4,1367,22,4,480,50,120,211,False,2,560,4,157
203,B480104,4,1676,22,5,600,50,180,331,False,3,599,4,247
204,B480103,4,1928,22,6,720,50,180,401,False,3,679,5,299
205,B480102,4,2277,22,7,840,56,240,406,False,4,838,6,303
206,B480101,4,2455,22,8,960,56,240,483,False,4,838,6,361
207,B480123,4,2691,22,9,1080,56,300,506,False,5,877,7,378
208,B480122,4,2897,22,10,1200,56,300,568,False,5,916,7,425
209,B480121,4,3500,22,11,1320,62,420,779,False,7,1116,9,582
210,starting by termial: B305105,5,0,23,0,0,0,0,0,True,0,0,0,0
211,B347120,5,1154,23,1,120,0,420,823,False,7,0,0,614
212,B347107,5,1802,23,2,240,14,540,1036,False,9,235,1,773
213,B347108,5,2139,23,3,360,21,540,1157,False,9,355,2,863
214,B347109,5,2538,23,4,480,31,540,1236,False,9,565,4,922
215,B347110,5,2939,23,5,600,44,540,1327,False,9,765,6,990
216,B347111,5,3242,23,6,720,45,540,1436,False,9,866,7,1071
217,B347112,5,3558,23,7,840,48,540,1571,False,9,958,7,1172
218,B347113,5,4175,23,8,960,69,600,1619,False,10,1338,11,1208
219,B347114,5,4464,23,9,1080,77,600,1685,False,10,1450,12,1257
220,B347126,5,4743,23,10,1200,80,600,1802,False,10,1519,12,1344
221,B347116,5,4993,23,11,1320,81,600,1889,False,10,1583,13,1409
222,B347117,5,5513,23,12,1440,111,600,1966,False,10,1896,15,1466
223,B347118,5,5762,23,13,1560,112,600,2098,False,10,1926,16,1564
224,B347119,5,6141,23,14,1680,123,600,2193,False,10,2103,17,1635
225,starting by termial: B305105,5,0,24,0,0,0,0,0,True,0,0,0,0
226,B347122,5,1011,24,1,120,0,360,711,False,6,0,0,531
227,B347101,5,1447,24,2,240,13,420,822,False,7,161,1,613
228,B347102,5,1862,24,3,360,23,420,876,False,7,406,3,653
229,B347105,5,2403,24,4,480,31,540,1095,False,9,536,4,816
230,B347106,5,2636,24,5,600,32,600,1117,False,10,572,4,832
231,B347104,5,2936,24,6,720,36,660,1179,False,11,642,5,878
232,B347103,5,3400,24,7,840,43,660,1273,False,11,909,7,948
233,B347121,5,3927,24,8,960,63,720,1374,False,12,1161,9,1023
234,starting by termial: B305105,5,0,25,0,0,0,0,0,True,0,0,0,0
235,B305106,5,228,25,1,120,0,60,65,False,1,0,0,48
236,B717309,5,553,25,2,240,0,120,212,False,2,36,0,157
237,B717308,5,1147,25,3,360,19,180,228,False,3,419,3,169
238,B718301,5,1384,25,4,480,19,180,301,False,3,482,4,223
239,B718315,5,1735,25,5,600,23,240,332,False,4,626,5,246
240,B718314,5,2180,25,6,720,34,240,446,False,4,855,7,331
241,B718302,5,2624,25,7,840,45,300,469,False,5,1091,9,348
242,B306103,5,3054,25,8,960,53,300,536,False,5,1343,11,398
243,B718304,5,3606,25,9,1080,64,360,618,False,6,1643,13,459
244,B718313,5,3945,25,10,1200,73,420,639,False,7,1778,14,474
245,B718312,5,4318,25,11,1320,83,420,752,False,7,1937,16,558
246,B718305,5,4751,25,12,1440,92,480,772,False,8,2166,18,573
247,B718306,5,5093,25,13,1560,106,480,868,False,8,2303,19,644
248,B718309,5,5430,25,14,1680,118,540,902,False,9,2423,20,669
249,B718307,5,5617,25,15,1800,118,540,992,False,9,2423,20,736
250,B718308,5,5841,25,16,1920,121,540,1071,False,9,2465,20,795
251,B718311,5,6229,25,17,2040,127,600,1181,False,10,2585,21,877
252,B718310,5,6455,25,18,2160,129,660,1227,False,11,2595,21,911
253,B717310,5,7213,25,19,2280,135,840,1763,False,14,2647,22,1311
254,starting by termial: B305105,5,0,26,0,0,0,0,0,True,0,0,0,0
255,B305105,5,120,26,1,120,0,0,0,False,0,0,0,0
256,B717303,5,526,26,2,240,0,60,270,False,1,24,0,202
257,B717302,5,1013,26,3,360,14,60,395,False,1,284,2,295
258,B717301,5,1267,26,4,480,19,60,470,False,1,357,2,351
259,B719314,5,1783,26,5,600,24,120,781,False,2,456,3,583
260,B719313,5,2047,26,6,720,29,120,894,False,2,511,4,667
261,B719306,5,2449,26,7,840,37,120,1030,False,2,683,5,769
262,B719305,5,2800,26,8,960,37,120,1160,False,2,817,6,866
263,B719308,5,3027,26,9,1080,38,180,1198,False,3,835,6,894
264,B719307,5,3688,26,10,1200,68,180,1325,False,3,1251,10,989
265,B717318,5,4600,26,11,1320,79,300,1919,False,5,1469,12,1432
266,B717317,5,4833,26,12,1440,81,300,1995,False,5,1523,12,1489
267,B717316,5,5100,26,13,1560,84,360,2006,False,6,1599,13,1497
268,B717315,5,5360,26,14,1680,91,360,2082,False,6,1675,13,1554
269,B717314,5,5815,26,15,1800,97,360,2182,False,6,1929,16,1629
270,B717304,5,6332,26,16,1920,104,420,2261,False,7,2200,18,1688
271,starting by termial: B405606,6,0,27,0,0,0,0,0,True,0,0,0,0
272,B405615,6,213,27,1,120,0,60,45,False,1,0,0,33
273,B405617,6,856,27,2,240,40,120,250,False,2,270,2,186
274,B405619,6,1668,27,3,360,84,180,455,False,3,705,5,339
275,B405601,6,2239,27,4,480,93,240,547,False,4,1018,8,408
276,B405602,6,2759,27,5,600,102,240,652,False,4,1331,11,486
277,B405603,6,3420,27,6,720,111,300,865,False,5,1644,13,645
278,starting by termial: B405606,6,0,28,0,0,0,0,0,True,0,0,0,0
279,B405606,6,120,28,1,120,0,0,0,False,0,0,0,0
280,B405608,6,632,28,2,240,40,0,132,False,0,253,2,99
281,B405609,6,1144,28,3,360,49,0,227,False,0,566,4,169
282,B405610,6,1563,28,4,480,81,0,311,False,0,770,6,232
283,B405613,6,2084,28,5,600,108,60,329,False,1,1070,8,246
284,B405612,6,2402,28,6,720,138,60,393,False,1,1190,9,294
285,B405611,6,2922,28,7,840,147,120,417,False,2,1503,12,312
286,B405614,6,3727,28,8,960,198,240,624,False,4,1863,15,466
287,B405605,6,4073,28,9,1080,228,240,726,False,4,1983,16,542
288,starting by termial: B372602,7,0,29,0,0,0,0,0,True,0,0,0,0
289,B365606,7,1014,29,1,120,0,360,715,False,6,0,0,534
290,B365602,7,1534,29,2,240,25,420,720,False,7,312,2,537
291,B365601,7,2000,29,3,360,35,420,856,False,7,547,4,638
292,B359621,7,3363,29,4,480,59,720,1655,False,12,870,7,1234
293,B365609,7,4471,29,5,600,71,1020,2497,False,17,918,7,1862
294,starting by termial: B372602,7,0,30,0,0,0,0,0,True,0,0,0,0
295,B359617,7,2125,30,1,120,0,720,1722,False,12,0,0,1285
296,B359605,7,2446,30,2,240,2,780,1877,False,13,24,0,1400
297,B359606,7,2711,30,3,360,7,840,1886,False,14,97,0,1407
298,B359603,7,3152,30,4,480,9,900,2100,False,15,196,1,1567
299,B359609,7,3994,30,5,600,46,960,2104,False,16,818,6,1570
300,B359608,7,4601,30,6,720,66,960,2285,False,16,1150,9,1705
301,B359616,7,4848,30,7,840,71,1020,2288,False,17,1210,10,1707
302,B359607,7,5050,30,8,960,71,1020,2366,False,17,1234,10,1765
303,starting by termial: B372602,7,0,31,0,0,0,0,0,True,0,0,0,0
304,B365608,7,963,31,1,120,0,360,648,False,6,0,0,483
305,B365604,7,1206,31,2,240,1,420,651,False,7,60,0,485
306,B366614,7,1967,31,3,360,20,480,1003,False,8,360,3,747
307,B366613,7,2375,31,4,480,32,480,1144,False,8,531,4,852
308,B366605,7,2868,31,5,600,51,540,1155,False,9,817,6,860
309,B366604,7,3282,31,6,720,59,540,1280,False,9,1010,8,953
310,B366601,7,3552,31,7,840,67,540,1370,False,9,1085,9,1020
311,B366615,7,4521,31,8,960,86,600,1543,False,10,1726,14,1149
312,B365607,7,5485,31,9,1080,117,660,1635,False,11,2410,20,1218
313,B365603,7,5752,31,10,1200,126,660,1692,False,11,2506,20,1260
314,B365605,7,6240,31,11,1320,133,720,1706,False,12,2797,23,1270
315,starting by termial: B372602,7,0,32,0,0,0,0,0,True,0,0,0,0
316,B375603,7,375,32,1,120,0,60,261,False,1,0,0,195
317,B375604,7,742,32,2,240,26,120,302,False,2,130,1,226
318,B375601,7,1154,32,3,360,27,180,384,False,3,300,2,287
319,B378605,7,1396,32,4,480,27,240,467,False,4,300,2,349
320,B379607,7,1595,32,5,600,27,300,492,False,5,300,2,368
321,B378602,7,1925,32,6,720,27,360,681,False,6,309,2,509
322,B378601,7,2393,32,7,840,27,480,987,False,8,309,2,737
323,B377601,7,2681,32,8,960,27,540,1116,False,9,321,2,833
324,B376603,7,3695,32,9,1080,59,600,1195,False,10,1064,8,892
325,B372601,7,5951,32,10,1200,107,960,1830,False,16,2319,19,1365
326,B372604,7,6241,32,11,1320,111,1020,1835,False,17,2422,20,1368
327,starting by termial: B372602,7,0,33,0,0,0,0,0,True,0,0,0,0
328,B372603,7,215,33,1,120,0,60,47,False,1,0,0,35
329,B372605,7,392,33,2,240,0,60,104,False,1,15,0,77
330,B372606,7,932,33,3,360,4,120,146,False,2,339,2,109
331,B372610,7,1478,33,4,480,10,180,401,False,3,509,4,299
332,B372608,7,1697,33,5,600,17,240,404,False,4,539,4,301
333,B372609,7,1923,33,6,720,20,240,523,False,4,554,4,389
334,B372607,7,2269,33,7,840,20,300,746,False,5,554,4,555
335,B377604,7,2960,33,8,960,20,540,1189,False,9,554,4,886
336,B376601,7,4568,33,9,1080,54,600,1206,False,10,1935,16,899
337,B372602,7,6531,33,10,1200,86,840,1673,False,14,3157,26,1248
338,starting by termial: B441212,8,0,34,0,0,0,0,0,True,0,0,0,0
339,B924220,8,695,34,1,120,0,120,610,False,2,0,0,455
340,B924218,8,1443,34,2,240,22,180,699,False,3,480,4,521
341,B924223,8,2255,34,3,360,30,300,906,False,5,890,7,675
342,B924201,8,3192,34,4,480,49,420,1144,False,7,1390,11,853
343,B337207,8,4036,34,5,600,67,540,1250,False,9,1897,15,932
344,B337205,8,4777,34,6,720,78,540,1295,False,9,2473,20,966
345,B924224,8,5458,34,7,840,90,600,1386,False,10,2894,24,1034
346,B339201,8,5808,34,8,960,91,600,1625,False,10,2945,24,1212
347,starting by termial: B441212,8,0,35,0,0,0,0,0,True,0,0,0,0
348,B923205,8,985,35,1,120,0,300,757,False,5,0,0,565
349,B439203,8,2644,35,2,240,13,720,1567,False,12,502,4,1169
350,B337209,8,5272,35,3,360,31,1260,3086,False,21,1319,10,2302
351,B337203,8,5642,35,4,480,38,1260,3130,False,21,1530,12,2334
352,B337204,8,6145,35,5,600,43,1320,3272,False,22,1742,14,2440
353,starting by termial: B441212,8,0,36,0,0,0,0,0,True,0,0,0,0
354,B440212,8,723,36,1,120,0,240,487,False,4,0,0,363
355,B439204,8,1692,36,2,240,5,480,970,False,8,244,2,723
356,B439209,8,2304,36,3,360,9,540,1120,False,9,560,4,835
357,B439213,8,2945,36,4,480,15,600,1123,False,10,1013,8,837
358,B439214,8,3452,36,5,600,18,660,1338,False,11,1177,9,997
359,B439212,8,3779,36,6,720,19,720,1413,False,12,1267,10,1053
360,B439205,8,4756,36,7,840,33,780,1628,False,13,1889,15,1214
361,B440201,8,5742,36,8,960,37,1020,2103,False,17,2156,17,1569
362,B440211,8,6291,36,9,1080,42,1080,2107,False,18,2517,20,1572
363,B440210,8,6781,36,10,1200,46,1080,2174,False,18,2833,23,1622
364,starting by termial: B441212,8,0,37,0,0,0,0,0,True,0,0,0,0
365,B928202,8,365,37,1,120,0,60,248,False,1,0,0,185
366,B444209,8,1697,37,2,240,15,240,743,False,4,648,5,554
367,B444213,8,1969,37,3,360,18,240,754,False,4,789,6,562
368,B444208,8,2546,37,4,480,27,300,854,False,5,1102,9,637
369,B444205,8,3434,37,5,600,41,360,958,False,6,1718,14,715
370,B444201,8,3962,37,6,720,47,480,1066,False,8,1920,16,795
371,B444212,8,4452,37,7,840,50,540,1165,False,9,2153,17,869
372,B924221,8,5153,37,8,960,59,660,1334,False,11,2479,20,995
373,starting by termial: B441212,8,0,38,0,0,0,0,0,True,0,0,0,0
374,B927202,8,823,38,1,120,0,240,620,False,4,0,0,463
375,B927204,8,1825,38,2,240,22,300,704,False,5,738,6,525
376,B927201,8,3583,38,3,360,65,360,763,False,6,2229,18,569
377,B439206,8,4814,38,4,480,76,480,1240,False,8,2853,23,925
378,B439207,8,5152,38,5,600,80,540,1243,False,9,3005,25,927
379,B439208,8,5471,38,6,720,82,540,1351,False,9,3122,26,1007
380,starting by termial: B441212,8,0,39,0,0,0,0,0,True,0,0,0,0
381,B426206,8,882,39,1,120,0,300,619,False,5,0,0,462
382,B426202,8,1456,39,2,240,6,420,724,False,7,250,2,540
383,B426204,8,2186,39,3,360,13,480,739,False,8,782,6,551
384,B426205,8,2695,39,4,480,18,480,825,False,8,1102,9,615
385,B426210,8,3406,39,5,600,27,540,841,False,9,1612,13,627
386,B462204,8,4477,39,6,720,39,660,1089,False,11,2246,18,812
387,B923206,8,5719,39,7,840,44,960,1867,False,16,2482,20,1393
388,B923207,8,6554,39,8,960,62,960,1953,False,16,3115,25,1457
389,starting by termial: B441212,8,0,40,0,0,0,0,0,True,0,0,0,0
390,B924219,8,756,40,1,120,0,180,612,False,3,0,0,456
391,B924217,8,1520,40,2,240,23,180,721,False,3,540,4,537
392,B924216,8,2061,40,3,360,34,240,724,False,4,888,7,539
393,B924215,8,2537,40,4,480,45,240,823,False,4,1159,9,613
394,B924222,8,3194,40,5,600,54,300,837,False,5,1617,13,623
395,B924203,8,3988,40,6,720,72,360,915,False,6,2155,17,681
396,B924204,8,4504,40,7,840,83,360,980,False,6,2491,20,730
397,B924205,8,4839,40,8,960,88,420,983,False,7,2639,21,732
398,B924225,8,5245,40,9,1080,91,480,1085,False,8,2786,23,808
